Name;Mayores a 1;Pago 2;Pago;Despachos 2;Despacho;Monedas 2;Moneda;Subtotal;Precio despacho;Con o sin dcto;Total;Desc monto;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Ciudad 2;Ciudad;Codigo postal 2;Codigo postal;Region 2;Region
42543;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Regiones;;1;Zapatilla Naya Blanco Premiumi - Beige / 40;9990;9990;29990;0002281040;fulfilled;RÃ­o Bueno;;RÃOBUENO;;LR;
42542;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;CONCEPCION;CONCEPCION;CONCEPCIÃ“N;CONCEPCIÃ“N;BI;BI
42542;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;CONCEPCION;;CONCEPCIÃ“N;;BI;
42541;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Catalina Beige Premium - Beige / 37;9990;9990;29990;0001284437;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
42541;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Catalina Black Premium - Negro / 38;9990;9990;39990;0001282038;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42541;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42540;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;9990;39990;3638077437;fulfilled;ViÃ±a del mar;ViÃ±a del mar;VIÃ‘ADELMAR;VIÃ‘ADELMAR;VS;VS
42540;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;ViÃ±a del mar;;VIÃ‘ADELMAR;;VS;
42540;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;9990;29990;0002281037;fulfilled;ViÃ±a del mar;;VIÃ‘ADELMAR;;VS;
42539;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Botin Veracruz Piton Premium - Amarillo / 36;9990;9990;39990;0333072036;fulfilled;VALPARAÃSO;VALPARAÃSO;'189166990;'189166990;VS;VS
42539;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Paris Burdeo Premium - Burdeo / 36;9990;9990;39990;8172078536;pending;VALPARAÃSO;;'189166990;;VS;
42538;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;Coronel;Coronel;CORONEL;CORONEL;BI;BI
42538;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Sandalia Amelia Blanco Premium - Blanco / 36;9990;9990;39990;0200071036;fulfilled;Coronel;;CORONEL;;BI;
42538;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Sandalia Amelia Blanco Premium - Blanco / 38;9990;9990;39990;0200071038;fulfilled;Coronel;;CORONEL;;BI;
42537;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;Pudahuel ;Pudahuel ;SANTIAGO;SANTIAGO;RM;RM
42537;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;Pudahuel ;;SANTIAGO;;RM;
42536;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;Colina;Colina;SANTIAGO;SANTIAGO;RM;RM
42535;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Monterrey Negro Premium - Negro / 39;9990;9990;39990;0010072039;fulfilled;MaipÃº;MaipÃº;SANTIAGO;SANTIAGO;RM;RM
42534;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;69930;0;Sin descuento;69930;0;Retiro en tienda;Retiro en tienda;1;Sandalia Nicole Blanco Premium - Blanco / 39;9990;9990;39990;0210071039;fulfilled;puente alto;puente alto;SANTIAGO;SANTIAGO;RM;RM
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 38;9990;9990;39990;0023072938;fulfilled;puente alto;;SANTIAGO;;RM;
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Toronto Negro Premium - Negro / 37;9990;9990;49990;0100072037;fulfilled;puente alto;;SANTIAGO;;RM;
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Emma  Rosado Premium - Beige / 37;9990;9990;39990;3638077437;fulfilled;puente alto;;SANTIAGO;;RM;
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Shanghai Negro Premium - Negro / 37;9990;9990;29990;0300072037;fulfilled;puente alto;;SANTIAGO;;RM;
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Toronto Leopardo Premium - Beige / 37;9990;9990;39990;0100075437;fulfilled;puente alto;;SANTIAGO;;RM;
42534;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Marilyn Beige Premium - Beige / 37;9990;9990;29990;3611074437;fulfilled;puente alto;;SANTIAGO;;RM;
42533;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Crisantemo Negro Premium - Negro / 35;9990;9990;39990;0012072035;fulfilled;santiago;santiago;RECOLETA;RECOLETA;RM;RM
42532;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;Melipilla;Melipilla;'153546436;'153546436;RM;RM
42532;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;Melipilla;;'153546436;;RM;
42531;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Grecia Negro Premium - Negro / 40;9990;9990;39990;0318072040;fulfilled;Lo Prado;Lo Prado;SANTIAGO;SANTIAGO;RM;RM
42530;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Sandalia Azalea Multicolor Premium - Multicolor / 36;9990;9990;39990;0007075236;fulfilled;Huechuraba;Huechuraba;SANTIAGO;SANTIAGO;RM;RM
42529;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Noa Multicolor Premium - Multicolor / 37;9990;9990;44990;1022289037;fulfilled;ALHUÃ‰;ALHUÃ‰;SANTIAGO;SANTIAGO;RM;RM
42528;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;0003284439;fulfilled;maipu;maipu;SANTIAGO;SANTIAGO;RM;RM
42527;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 35;9990;9990;29990;4501072035;fulfilled;Puente alto;Puente alto;SANTIAGO;SANTIAGO;RM;RM
42526;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Shanghai Blanco Premium - Blanco / 38;9990;9990;39990;0300071038;pending;La florida;La florida;SANTIAGO;SANTIAGO;RM;RM
42526;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Bucarest Negro Premium - Negro / 38;9990;9990;39990;3332182038;fulfilled;La florida;;SANTIAGO;;RM;
42525;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 36;9990;9990;29990;0002281036;fulfilled;Rancagua ;Rancagua ;RANCAGUA;RANCAGUA;LI;LI
42524;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Marilyn Beige Premium - Beige / 35;9990;9990;29990;3611074435;fulfilled;PeÃ±alolÃ©n;PeÃ±alolÃ©n;SANTIAGO;SANTIAGO;RM;RM
42524;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Dana Negro Premium - Negro / 35;9990;9990;29990;4501072035;fulfilled;PeÃ±alolÃ©n;;SANTIAGO;;RM;
42523;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Sandalia Azalea Negro Premium - Negro / 38;9990;9990;39990;0007072038;pending;Santiago;Santiago;PUENTEALTO;PUENTEALTO;RM;RM
42523;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Naroa Blanco Premium - Blanco / 35;9990;9990;39990;0100071035;fulfilled;Santiago;;PUENTEALTO;;RM;
42523;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Dakota Camel Premium - Camel / 38;9990;9990;29990;3020074938;fulfilled;Santiago;;PUENTEALTO;;RM;
42522;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 39;9990;9990;39990;0017072039;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;DEPTO12;DEPTO12;RM;RM
42522;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;0007075239;pending;Ã‘uÃ±oa;;DEPTO12;;RM;
42521;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;0;0;Sin descuento;0;9990;Retiro en tienda;;1;Botin Edimburgo Negro Premium - Negro / 38;9990;9990;39990;3306182038;fulfilled;Chillan ;Chillan ;CHILLAN;CHILLAN;NB;NB
42520;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;55960;0;Sin descuento;55960;0;Retiro en tienda;Retiro en tienda;1;Sandalia Geo 922 Beige Ipanema - Beige / 39;14990;14990;;22-P-39;fulfilled;San Miguel;San Miguel;METROPOLITANA;METROPOLITANA;RM;RM
42520;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Chin  3340  Blanco  Zaxy - Blanco / 39;13990;13990;;340-39;fulfilled;San Miguel;;METROPOLITANA;;RM;
42520;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Inova 3093 Negro Grendha - Negro / 39;12990;12990;;093-39;fulfilled;San Miguel;;METROPOLITANA;;RM;
42520;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Chin  3339  Negro  Zaxy - Negro / 39;13990;13990;;339-39;fulfilled;San Miguel;;METROPOLITANA;;RM;
42519;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;0;Sin descuento;39960;0;Retiro en tienda;Retiro en tienda;1;Sandalia Nicole Blanco Premium - Blanco / 39;9990;9990;39990;0210071039;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
42519;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;0007075239;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42519;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Azalea Negro Premium - Negro / 39;9990;9990;39990;0007072039;pending;Ã‘uÃ±oa;;SANTIAGO;;RM;
42519;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Campanilla Blanco Premium - Blanco / 39;9990;9990;39990;0009071039;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42518;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;2;Zapatilla Dana Negro Premium - Negro / 38;9990;19980;29990;4501072038;fulfilled;Macul;Macul;SANTIAGO;SANTIAGO;RM;RM
42517;Solo 1;Pagado;Pagado;Sin despacho;Sin despacho;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Sandalia Iris Negro Premium - Negro / 40;9990;9990;39990;0017072040;pending;la reina;la reina;'107639888;'107639888;RM;RM
42516;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;9990; Con descueento;49950;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 37;9990;9990;49990;0037072037;fulfilled;Santiago;Santiago;PUENTEALTO;PUENTEALTO;RM;RM
42516;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Toronto Negro Premium - Negro / 36;9990;9990;49990;0100072036;fulfilled;Santiago;;PUENTEALTO;;RM;
42516;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;Santiago;;PUENTEALTO;;RM;
42516;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;9990;49990;1004072038;fulfilled;Santiago;;PUENTEALTO;;RM;
42515;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;0100072037;fulfilled;Constitucion;Constitucion;CONSTITUCION;CONSTITUCION;ML;ML
42514;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Rosado Premium - Rosado / 35;9990;9990;39990;0100077435;fulfilled;La Florida;La Florida;'8290702;'8290702;RM;RM
42513;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;0100071037;fulfilled;La Granja;La Granja;'8800181;'8800181;RM;RM
42512;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Dana Negro Premium - Negro / 38;9990;9990;29990;4501072038;fulfilled;La florida;La florida;SANTIAGO;SANTIAGO;RM;RM
42511;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;35910;19990; Con descueento;55900;0;Despacho Region Metropolitana;Despacho Region Metropolitana;3;Calcetin  Blanco Premium - Blanco / TamaÃ±o Ãšnico;3990;11970;;0003501000;fulfilled;Las Condes;Las Condes;SANTIAGO;SANTIAGO;RM;RM
42511;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;6;Calcetin   Premium - Negro / TamaÃ±o Ãšnico;3990;23940;;0004502000;fulfilled;Las Condes;;SANTIAGO;;RM;
42510;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Naya Blanco Premiumi - Beige / 39;9990;9990;29990;0002281039;fulfilled;Santiago;Santiago;'9700000;'9700000;RM;RM
42510;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Nala Negro Premium - Negro / 39;9990;9990;32990;1018072039;fulfilled;Santiago;;'9700000;;RM;
42510;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia Azalea Multicolor Premium - Multicolor / 39;9990;9990;39990;0007075239;fulfilled;Santiago;;'9700000;;RM;
42509;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 35;9990;9990;39990;6102072035;fulfilled;Melipilla;Melipilla;MELIPILLA;MELIPILLA;RM;RM
42508;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;19990; Con descueento;59950;0;Despacho Region;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;Quilpiuw;Quilpiuw;QUILPUE;QUILPUE;VS;VS
42508;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Ambar  Negro  Premium - Negro / 38;9990;9990;29990;0400072038;fulfilled;Quilpiuw;;QUILPUE;;VS;
42508;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Brucelas Verde musgo Premium - Verde musgo / 38;9990;9990;36990;9451078438;fulfilled;Quilpiuw;;QUILPUE;;VS;
42508;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Nevada Snake Premium - Taupe / 38;9990;9990;39990;6275075838;fulfilled;Quilpiuw;;QUILPUE;;VS;
42507;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Botin Alaska Burdeo Premium - Burdeo / 40;9990;9990;39990;4706078540;fulfilled;Curico;Curico;CURICO;CURICO;ML;ML
42506;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 39;9990;9990;29990;0100071039;fulfilled;ValparaÃ­so;ValparaÃ­so;VALPARAISO;VALPARAISO;VS;VS
42505;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;0003284439;fulfilled;Santiago;Santiago;'8320000;'8320000;RM;RM
42504;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Sandalia Naroa Blanco Premium - Blanco / 37;9990;9990;39990;0100071037;pending;Las condes;Las condes;SANTIAGO;SANTIAGO;RM;RM
42504;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;9990;29990;0200077437;fulfilled;Las condes;;SANTIAGO;;RM;
42504;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;Las condes;;SANTIAGO;;RM;
42503;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Nueva Orleans  Negro Premium - Negro / 39;9990;9990;39990;6001202039;fulfilled;El Bosque;El Bosque;SANTIAGO;SANTIAGO;RM;RM
42502;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;19990; Con descueento;59950;0;Despacho Region;Despacho Region;1;Sandalia Azalea Negro Premium - Negro / 39;9990;9990;39990;0007072039;pending;Canete;Canete;CAÃ‘ETE;CAÃ‘ETE;BI;BI
42502;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Fenix Negro Premium - Negro / 39;9990;9990;39990;6680072039;fulfilled;Canete;;CAÃ‘ETE;;BI;
42502;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Catalina Black Premium - Negro / 39;9990;9990;39990;0001282039;fulfilled;Canete;;CAÃ‘ETE;;BI;
42502;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;Canete;;CAÃ‘ETE;;BI;
42501;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Naya Blanco Premiumi - Beige / 40;9990;9990;29990;0002281040;fulfilled;Providencia;Providencia;SANTIAGO;SANTIAGO;RM;RM
42500;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Naya Blanco Premiumi - Beige / 37;9990;9990;29990;0002281037;fulfilled;CuricÃ³;CuricÃ³;CURICO;CURICO;ML;ML
42500;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;CuricÃ³;;CURICO;;ML;
42499;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 37;9990;9990;29990;0100072037;fulfilled;Las condes;Las condes;SANTIAGO;SANTIAGO;RM;RM
42498;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;14990;3990; Con descueento;18980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato Vicenza Negro Premium - Negro / 37;14990;14990;36990;0050072037;fulfilled;Metropolitana de Santiago;Metropolitana de Santiago;Ã‘UÃ‘OA;Ã‘UÃ‘OA;RM;RM
42497;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;16980;19990; Con descueento;36970;22980;Despacho Region;Despacho Region;1;Zapatilla Frankfurt Blanco Premium - Blanco / 38;9990;9990;34990;1001201038;fulfilled;Puerto montt ;Puerto montt ;PUERTOMONTT;PUERTOMONTT;LL;LL
42497;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;2;Zapatilla Naya Blanco Premiumi - Beige / 38;9990;19980;29990;0002281038;fulfilled;Puerto montt ;;PUERTOMONTT;;LL;
42497;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;Puerto montt ;;PUERTOMONTT;;LL;
42496;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Monserrat Multicolor Premium - Multicolor / 40;9990;9990;39990;0023076140;fulfilled;Vitacura;Vitacura;SANTIAGO;SANTIAGO;RM;RM
42495;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;9990;29990;0300072038;fulfilled;Puente alto;Puente alto;SANTIAGO;SANTIAGO;RM;RM
42494;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Negro Premium - Negro / 38;9990;9990;39990;6102072038;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
42494;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Oviedo Negro Premium - Negro / 36;9990;9990;39990;6102072036;fulfilled;Ã‘uÃ±oa;;SANTIAGO;;RM;
42493;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;0;Sin descuento;39960;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 37;9990;9990;44990;1838072037;fulfilled;Providencia;Providencia;SANTIAGO;SANTIAGO;RM;RM
